,LNZLP,RUSI,ROST,SAGO,PHOR,STSB,SFIN
83,-0.0389154162496735,-0.0052219439811517,-0.0059701669865039,-0.0057306747089849,0.0014775728281889,0.0007572889419087,0.0056805920726245
84,-0.0322608622182214,-0.0017467253349415,0.0,-0.0115608224010759,-0.0042274423558316,0.0,-0.0109530120191972
85,-0.0354573118367294,0.0017467253349415,0.0,0.0,-0.0012717254787288,-0.0007572889419086,-0.0004406256956065
86,-0.0085288363475204,0.0155847310166983,0.335188264692197,0.011560822401076,-0.0188402061605582,0.0052890187517908,0.0004406256956066
87,0.0939465875018722,-0.0051679701584426,0.1321921664969471,-0.0173917427118689,-0.0060698213670757,-0.0075643325889264,-0.0026466711523747
88,-0.0581909384541378,-0.0017286089006177,-0.1343357900401985,-0.0029282597790883,0.0052049564483016,-0.0122232232307757,-0.0200765163904796
89,0.0184242673260585,-0.0017316021642778,-0.0944521788936881,-0.0147713173203125,-0.0082537392976602,0.0,0.0156497716671275
90,0.0060667526822373,-0.0104530568520893,-0.0657971745447671,0.0,0.0010899183640256,0.0046012351117166,0.0083941292528216
91,-0.0040404095370049,0.0017497817237877,-0.0075853713892567,0.0,0.0049983805032297,-0.0069098163601865,0.0004398504579381
92,-0.0101730277130505,0.0121634861931971,0.0250639686632162,0.0379607622392227,0.0064823044621011,0.0061444125723409,-0.0044072349874077
93,-0.0020470836217247,-0.0034602110648956,-0.0429901849313681,0.0028612322810321,-0.000861883268178,0.0007654037878455,-0.0039831873862948
94,-0.0020512827705573,-0.0034722257107492,-0.007782140442055,-0.0143887374520996,0.0023683938296582,0.0030557701394778,-0.0008873115045342
95,-0.0103200090319894,0.0103807160545608,0.025708356710207,-0.0058139698654197,0.0106952891167479,-0.0084259403140717,-0.03523399690946
96,0.0,-0.0103807160545608,-0.0309303006913585,0.0,0.0363524464870016,0.0355156329607359,0.01867510434439
97,0.0062047768868828,0.0034722257107492,0.0707365510917782,-0.0029197101033347,-0.0247182592056608,-0.0142058463739847,-0.0013547078161246
98,-0.0062047768868828,-0.0017346058122083,-0.02719574280849,0.0,-0.0165398172536045,-0.0144105641264793,0.0058571917844403
99,-0.0041580101486636,-0.0069686693160933,-0.0100756519887415,0.0,0.0099990195913666,-0.0015290522856779,0.0017953326186743
100,0.0144780191806532,0.0034904049397683,0.0125787822068601,0.0058309203107931,0.0161683312136874,0.0106545908981034,0.0022396425935046
101,0.0020512827705573,-0.0034904049397684,-0.0176549352387208,-0.0029112102074583,0.0208190555571175,0.0142805884226319,-0.0071845841150753
102,-0.014448135747386,-0.0035026305512021,-0.0025477720787985,0.0029112102074583,0.007114574170805,-0.0112571545246345,0.0134290290267218
103,-0.0104494158743411,0.0,-0.0051151006667704,0.0,-0.0227398920738858,-0.0030234338979972,-0.0125281280648883
104,-0.0084388686458645,0.0087336799687546,0.0,0.0086831225734608,-0.0002072324118907,0.0067899166934743,0.0017993707059132
105,-0.0214140945038165,-0.0034843240826109,-0.0207261305171168,0.066877282660576,0.016852022316817,-0.0075472056353829,-0.0072169911802233
106,-0.0240975515790605,-0.0158314652166806,0.0104167608582555,-0.0469051494736607,0.0463903223593074,0.0037807228399059,-0.004537212865356
107,-0.0133930573364381,0.001771479648382,-0.007802380284185,0.0168071183163811,-0.0174668359811582,0.1079232667400952,-0.003188342486855
108,0.0022446698538239,-0.0053238812527498,0.0052083451071382,0.008298802814695,0.0120044735893181,-0.0478759480460287,-0.0022836273911383
109,0.0089286307443013,0.0017777782459991,-0.0026007817000573,-0.0138698478641505,-0.0348328577985078,-0.0164819209367742,0.0004571428651041
110,-0.0111733005981251,0.008841790581461,-0.0078431774610257,0.0221003470006659,-0.0054839174702966,-0.0028943580263645,-0.0165902422601969
