,CCLDO,AEP,FNRN,EZPW,BLTE,ETON,CTDD,SENEB,CDZIP
37,0.0145129728073356,-0.0045196948455558,0.0,0.0057415915660589,-0.0047339707126527,-0.0082759671830162,0.0027087451225849,0.0,0.0245559094062052
38,-0.0173658393975074,0.0028273290552896,0.0,-0.0202415666997906,0.0116912352549482,-0.0027739243143501,0.0103163371143913,0.0,0.0033727563522579
39,-0.0157613325144524,-0.0015821604387199,0.0,-0.006839366922636,-0.0049060130718511,0.0055401752530552,-0.003128476516987,0.0,-0.0081137914643163
40,0.0081389958616166,-0.0051029943059842,0.0111858069827533,0.0097562121628089,0.0237925526285225,0.0027586855790165,0.0008948347688131,-0.0249690249604735,0.0081137914643164
41,-0.0152674322479719,-0.0006823895787772,0.0,-0.0127016961912063,0.0024981277805352,0.0,-0.0071814083864595,0.0,-0.0006738398819985
42,0.0,0.0011370574043342,-0.0022271974466826,-0.0138616422114994,-0.002798310701984,-0.0194721510124062,-0.0120597555095348,0.0038287764178198,-0.0013485477166418
43,0.018293011936337,-0.0028449317730494,0.0,0.0177870605619784,-0.0072318639649759,-0.0608002114216917,0.008494714350019,-0.0267574574803633,0.0
44,-0.0463760454378484,-0.0022818058996845,0.0,0.0107160945693092,0.0010076182566945,-0.0272331249158497,0.0084229535878889,0.0239743656152793,-0.0273614876673378
45,0.0317685384432606,0.0037621135572216,0.0,-0.0136586893817687,-0.0148121478344898,0.0121952615695886,-0.011717989659707,0.0,0.0293838752659782
46,-0.2369767872574827,-0.0094895587442379,0.0,-0.0069000420267007,-0.0086224754459609,0.0120483272679741,0.0079832223559426,0.0,-0.0013478038468482
47,0.0494608598483407,0.0124438942780211,0.0022271974466825,0.0157020694397146,0.0026768484363782,-0.0060060184699918,-0.0009357969950319,0.0,0.0264179238995927
48,0.02040611323844,-0.0142835927862996,0.0,-0.0117534006087934,-0.0026768484363782,-0.0121213491473845,-0.0075189120545136,0.0,0.0073936600170806
49,0.0081191675594615,0.0031026420881257,0.0,0.0175786078413082,-0.0166323840546043,0.0240975290802104,-0.0219369994834112,0.0,0.011085664119801
50,-0.0592217265228812,0.0129943971437608,0.0,-0.0107056648422581,-0.0254791012955225,-0.0119761799328258,0.0038499013176688,0.0,0.0272821747424428
51,-0.0260757609245432,-0.0063622006346411,0.0066519836659964,0.0241674394830078,-0.0177917405648251,-0.00907720963835,0.0067016542000902,0.0170974144405615,0.0
52,-0.0383992178812179,-0.0052565883188404,0.0,-0.0124941665492969,0.0030600983365457,0.0328879064889039,0.0076047865191159,0.0,0.003757236512885
53,0.0065872346694115,0.0038881038906232,0.0,-0.0009676080914527,-0.0070083444081265,-0.0359320459979385,-0.0191210300234148,0.0,-0.0011256664444096
54,0.0030258853037412,-0.0006850384090322,0.0,-0.0077745701614624,0.0054794657646255,0.0030441395090345,0.0153260249455171,0.0,0.0011256664444096
55,-0.0019155125439612,0.0034203229829465,0.0,-0.0177170291593868,-0.0054794657646255,0.00907720963835,-0.0028559213032429,0.0,-0.0078025025769169
56,-0.008715106626342,-0.0085728897647726,0.0,-0.0079761066756632,0.0659111735528575,0.023810696850554,-0.0105415498967954,0.0,-0.0118188302042891
57,-0.0045904167820978,0.006636177437254,0.0,-0.0284282835175061,0.0122701394953993,0.0087848209692295,-0.0038609419127566,0.0,0.0111659231708863
58,-0.0492504855014203,0.0063659085872037,0.0,0.010246030119793,0.012121329705376,-0.0235999632715049,-0.0294428485430936,0.0,-0.003926729593849
59,0.0306742318434595,0.0289259091169723,0.02077701591137,0.0320990132061657,-0.0172155841479213,0.0235999632715049,0.0400249624173917,0.0,0.0045796366272518
60,-0.0221180760003845,0.0013202772621928,0.0,-0.0019763304841697,0.0042808970313144,-0.0058479641748745,0.0085754432343741,0.0,0.0434296358310052
61,0.0074270647417459,-0.0002200000332138,0.0423792541314572,0.0019763304841696,-0.003259983483304,-0.0207415351749171,0.0061480052221596,0.0,-0.0062696743265332
62,-0.0355066617455624,0.0099567888481519,0.02661373114618,0.0088452813458016,-0.0092261190878026,0.0721813973011195,0.0083574630383937,0.0,-0.0094786498175094
63,-0.0021929412641378,0.0180184245255403,0.0,0.0029310946807957,-0.0080653811906115,0.0,-0.0202143936976486,0.0,0.0
64,0.0021929412641378,-0.0003207209050788,0.0,0.0038948405543522,0.0101230421642185,-0.0485116052092327,0.0028587490293438,0.0,0.0010151933413512
65,0.0,-0.0037507670257422,-0.0010106227814408,-0.0285874531447237,0.0339495171728163,0.0231223951126832,-0.0143749925336427,0.0,0.0178531044485251
66,0.0687739266621614,0.0129075091398832,0.0,0.0099503686224472,-0.0079793265446568,0.0028530662653856,0.0038532880375942,0.0,0.0123842537940054
67,0.0,-0.0075536419207252,0.0010106227814407,-0.0019822065421142,0.0033989470095635,0.011331555294538,0.0047964376694258,0.0,-0.0242928344287528
68,-0.0164954720911896,0.0146297607544182,0.0,-0.0029806015907007,-0.0403231087245844,0.0,0.0142519617629309,0.0,-0.0223151946316102
69,0.0154721349020866,0.0085926714018609,0.0,0.0284472303536544,0.0047683214307074,0.0056179870367594,-0.006625745650238,0.0,0.0342237752663575
70,-0.0051305228115254,0.0063447436688181,0.0,-0.0019361533552127,0.0162071643320894,0.0027972020093997,0.0234642805225769,0.0,-0.0125392505452779
71,0.0041067028293879,0.0064077275456086,0.0,-0.0195700779311912,0.0087124512036549,-0.0112360627317487,0.0101523766917791,0.0270286462598562,-0.0210399579950776
72,0.084446513577729,0.0109625774657052,0.0,0.0253672362119508,-0.0164755356859781,0.0,0.0501447295186751,-0.0036734257862342,0.0
73,-0.0432967192891279,-0.0002038198035264,0.0,0.0038461548842174,0.0150623993846013,0.0168071026014087,-0.0310445575913957,0.0,0.0153455086093656
74,0.0009828906235263,0.0313027158262321,0.0,0.0066953569420587,-0.0195844504148927,0.0082988608320718,0.0388741722744346,0.000501757581492,0.011983765672992
75,0.0,0.0054177969583996,-0.0101523779663425,0.0538163185635683,-0.018925381921721,-0.0138699007017318,-0.0104530709072513,-0.013635450111639,-0.0416059930849353
76,-0.0380428907760847,-0.037332304854031,-0.0010209405314402,0.0063035461653321,-0.0339522334988726,-0.0169017949100491,-0.0411139624690492,0.0,-0.0198026659127675
77,-0.0150098291591059,0.0023427299438318,0.0,-0.0263771501730881,0.0013023131641185,-0.0056980156960336,0.0898207682710286,0.0,-0.0318347248754528
78,0.0,0.0129387516598868,-0.004094217355788,0.0326411253420418,0.0140013388314192,-0.0028612295484409,0.0591026714007688,-0.0255786273657082,0.0217844089153451
79,0.1476480673719707,-0.0154854677298711,0.0152675358535708,0.0115300712683183,0.0518920796690216,0.0365722552772388,-0.0150498595743046,0.0,0.0357181356511277
80,-0.0598427415794615,0.0038010904764248,-0.0020223743742587,0.0070298991532666,0.0048622028690806,0.0272496817518111,0.0071570753622632,0.0,-0.0006500131779149
81,-0.0047552388131957,-0.0040068679247592,-0.0081300035920838,0.0052401401079403,-0.0189743592499742,0.0080321640063423,-0.0039699654848054,0.0,0.0077720290159889
82,0.0858190169157769,0.0101398650777024,0.0,0.0095363195006029,0.0366030422730912,0.0053191564183196,0.028237382940371,0.0,-0.0012910616005652
83,0.0561373246132283,-0.0091109848503085,0.0,-0.0209248929800596,-0.0091761879597071,0.0741079631192928,0.0687349335502863,0.0,-0.0195700551602056
84,-0.0083058103442628,-0.0070176031385564,-0.0020430319555411,0.0043955444011139,0.0,-0.0123916611236913,0.010772131222311,0.0,0.0078739471444442
85,0.0,0.003927781216586,0.0,0.0344862256973978,0.0010014870324173,0.0049751296239747,0.0,0.0,-0.0131579797245319
86,-0.0008343602907836,0.0061702092221744,0.0121954099218837,0.0168071021524098,-0.0010014870324174,0.0024782545105231,0.0071174638120052,0.0,0.0066005923893105
87,0.0107927581493186,0.0010246631192007,0.0,-0.0227570261476529,-0.0062318297581765,0.0196084530537741,0.0060103344207467,0.0,0.0032840685740638
88,0.011494522144082,0.0037823569180109,-0.0020223743742587,-0.0025607981387621,-0.0076923673046429,0.0048426200028534,0.0038697217172349,0.0630050328848252,0.0065359578550536
89,0.0,0.0028526064419633,-0.0010125632159918,0.0042644150885827,-0.0063194085884952,0.0262232273489591,0.0097835500613712,0.0,0.0
90,-0.0096794152449084,-0.0004068643506982,0.0070671402161334,0.0084746591825099,0.0002044437466035,0.0660080207145142,0.0226891914990642,0.0,-0.0045708203272429
91,0.0055893276958219,0.0078064774056112,-0.0010065539028308,-0.0042283521370874,0.0018384266791295,-0.0044150140264977,0.0054236482516633,0.0,0.0003274570354021
92,0.0036819840206813,-0.0048591403250765,0.0,-0.0033955857023685,-0.0010209135480102,0.0,-0.0211828092659666,0.0,0.0042433632918407
93,0.0002448100021618,0.0,0.0070246935027274,0.0,-0.0016356951368091,0.0175442931386567,0.0065392609752031,0.0,-0.0066015909871783
94,-0.0204559617623637,0.0122045633250711,0.0372956862864717,0.0033955857023685,-0.0084249929298614,0.0,0.0085397002235361,0.0,0.0066015909871783
95,0.0487902123535068,0.0052991719824891,-0.0019286626121442,0.0349744279596433,0.0045295778923984,0.0,-0.0054570217064053,-0.0057306496535024,0.0
96,-0.0039762475051563,0.0127819014678066,0.0,-0.0256956050397706,-0.0059751061962924,0.0,-0.0708511188572992,0.0,-0.0190732601979309
97,-0.0023931657933407,0.0084313165948681,0.0,-0.0016806309778566,0.0004132326075603,0.0021716032074677,0.0445155988188331,0.0,0.0095821807822405
98,-0.0136713049538507,0.006519823735087,0.0,-0.001683540597219,0.0080238964254843,0.0,0.1308065446802515,0.0,-0.0029640360861026
99,0.0,-0.0102365355759436,0.0019286626121443,-0.0290618878589001,-0.0123712603399222,-0.0043478286544641,0.0091995213684417,0.0,0.004278510304217
100,-0.0127942234029227,0.0156535999918005,-0.0009637649475885,-0.029931826296912,0.0138046525406332,0.0172790307018367,0.0121362011162042,0.0,0.0003282517712777
101,0.0280616670943547,-0.0041569473034815,0.0,-0.008075342139645,0.0006137382590862,0.0232815023784847,0.0084083467755741,-0.0199011665932222,-0.0098977848787704
102,-0.0036749881673505,-0.0017451462925372,0.0009637649475887,-0.0200188907386666,-0.00430378569507,0.0020898130626227,0.0130722869770912,-0.0016764847088029,0.0019874254251173
103,0.0358471422056663,-0.0005824714599295,-0.0009637649475885,0.0082380466826082,0.0002054037648283,0.0062435602179554,0.0123204182493993,0.0058553457304773,-0.0013244852105686
