,CTBB,EZPW,SENEB,CCLDO,PSIX,FTS,APEI,FRAF,NUTX,AMLX,FNRN,BLTE,ADAMM,RTX,CDZIP,GILD
246,0.050055610267935,-0.0078999676893148,0.0,0.0443756986833236,0.1800908386912145,-0.0017994466430901,0.0688147798018987,0.0556913886513494,0.2004244821703165,0.0529535668451032,0.0,0.0183155308183165,0.0073009117457702,0.0640661222501989,-0.005273877682328,0.0197664529782725
247,-0.03898542915827,0.0235151042885683,0.0,0.0,-0.0574474517804455,0.0185128473727747,-0.0256801609226047,-0.0249833008796299,0.1003862131424979,0.0,-0.0070528182063448,0.0602188955083029,-0.0064393387810171,-0.0106458481080462,-0.0296336380527958,-0.0372653021460591
248,-0.0216391850246786,0.010915041166184,0.0,-0.0273992451733619,0.0812791586086206,0.0278946634120667,0.0025553448604687,-0.0114054002781385,0.1402733113048054,0.0448254547755362,-0.0040528169868593,-0.0333596257241236,-0.0116959177325058,0.0093212532107035,0.009428461290664,0.0217538426092789
249,0.0289517829480756,-0.0044799879616239,-0.0436711848946624,0.0,0.0792036573020709,0.0195791688757566,0.0143583610413998,0.0163364923579944,-0.0180364128055485,0.0662493838663248,0.0050632829593414,0.0348963826519707,0.0078126116500525,0.0068377181813468,0.0447321744883964,0.0273180135240659
250,-0.0277650337654927,0.0108454060954578,0.0,0.0110499463674088,-0.0084968782769801,-0.0012651772757962,0.0112571733241839,0.0083562139443748,0.0692653438425118,-0.0051413944585244,0.0040323895041243,0.0045961516590482,0.0081808025329932,-0.0038792173580764,-0.0255623125223109,-0.0077293051441255
251,0.0006865959868238,0.0025348531520558,0.0,0.0206644346206992,-0.0093897995738237,0.0050515445243654,-0.0029064418243563,0.0176342246737178,-0.0150804121337032,-0.0155847779874873,0.0,-0.0275499912199326,0.0025695879158256,0.0047307891105871,-0.0051917209991984,-0.0075989159013174
252,-0.0018733451694066,0.0081941909745085,0.0,0.0010755342446069,0.0053181172482274,0.0114812574796377,0.0041493994740182,0.0503059362958121,0.0847686267967391,0.0410314189459032,0.0,-0.0154823157826287,0.0135942071109863,-0.0027893896802529,-0.0023162154398772,-0.0032468991411299
253,-0.0058923045742964,-0.0107290441265643,0.0,-0.0053906700593528,-0.1324246269692621,-0.0014540841719474,-0.0774580261751592,0.0342588357182926,-0.0253521966501839,0.0609201734786055,0.0,-0.0307883333103815,-0.0067739581524141,-0.02172541425408,-0.0234614578997453,-0.0020108804875832
254,0.0121229308968555,0.0182337030881632,0.0,-0.0059638219192156,-0.0211821926827288,0.0169007173150356,0.0273626486802884,0.0288544087139386,0.0050125124130613,0.151106548443831,-0.0010065992207218,0.0652925314736569,0.0101437623202642,-0.103230829058604,0.0,0.0112467791378941
255,0.008042092531688,-0.0018708318261311,0.0,-0.0149560935542913,0.1346605776023811,-0.0123381758631253,0.0219599886561351,0.002513994698008,-0.0065971015515046,0.0280579259798669,0.0,0.0071684582075417,-0.0012623574231693,0.0558193814896915,-0.011940361052805,0.0082117711145652
256,0.0597905375191406,0.0222230569749477,0.0,-0.0009389752263689,0.1078937529020209,0.0045416578132704,0.0147963124450602,-0.0027657122280251,-0.0317308986330542,0.0349549826622271,-0.0141990079180292,0.0133459353900961,0.0062959117470555,0.0139527877759302,0.0348219725172474,-0.0021642724819709
