,SFIN,LNZL,VSMO,RUSI,STSB
0,0.0045445234173222,0.0078081824478117,0.001597444429157,0.0049875415110391,0.0117945764928368
1,-0.0103584932827422,0.0066445427186685,-0.0225998319172409,0.2221480310727081,-0.0084104785085964
2,0.0045709616258227,-0.0088692377407797,0.0073200814865058,-0.1093525369273637,0.0200675630508093
3,-0.0029063753072144,0.0,-0.0246115785965668,-0.054808236494995,-0.0066445427186686
4,-0.0004158868847633,-0.0011142062434034,-0.0033277900926746,0.1193467576325662,0.007472014838701
5,0.0004158868847633,-0.0050293484050019,-0.0202027073175194,0.1140724562598478,0.0
6,0.0004157139947625,-0.0078740564309058,0.0202027073175194,0.261792182072026,-0.0217399866364058
7,-0.0033305609471646,0.0,0.0041580101486636,0.3327867287640369,-0.0093418938414289
8,0.0124328165919293,0.0005644933821928,0.0,-0.2703964361647553,0.0152416159686172
9,-0.0161930048535793,0.0033802849088236,0.0041407926660313,-0.0811634071072068,-0.0025241914959069
10,-0.0164595401876048,-0.0062059437541535,-0.0024824174932553,0.0400053346136994,0.0042034530156269
11,-0.0012774112871811,0.0016963532481783,0.0397941259306124,0.0194180858571015,0.0008385744726211
12,0.0093300083077621,0.0061954577217869,-0.001593625835278,-0.0041293933420111,-0.0092632241318727
13,-0.0135998696199275,0.0128314173329073,-0.004796172263493,-0.0365209126208644,0.0042211966436245
14,0.0110639426480498,-0.0050013997001897,0.0055933026365113,-0.0129591446425052,0.003364174745632
15,-0.0076465963065281,-0.0027894020875785,0.0079365495957363,-0.0058139698654199,0.0058602093200944
16,-0.0051304088589497,-0.0072890706801493,0.0094414548709186,-0.0117303397854896,0.011618387953865
17,-0.0051568657469929,0.005051933281793,0.0062451412967808,0.0044150182091166,-0.0455775084963192
18,-0.0090890043571959,-0.0022421534056897,0.0306537410910023,0.0116789648641462,0.0505157901369017
19,-0.0021762794225955,0.004479290804046,0.0223889948934786,0.0834977125035608,0.0049140148024291
20,-0.0078740564309059,0.0083449719321806,0.0029476808373423,-0.0520665537139787,0.00244798163864
21,-0.0008787346786887,0.0082759093038596,0.0138840374224601,0.0056101128907667,0.038374012881615
22,-0.0070578149170474,-0.0110498361865849,-0.0050927720112894,-0.0501897445238552,0.0331692574699261
23,-0.0039920212695374,0.0055401803756153,-0.0132160513915263,0.0029368596733097,0.0007584376548619
24,0.0022197567383128,-0.0055401803756153,-0.0007393715678786,-0.0403944222082102,-0.0222316553615967
25,0.0066298585386695,0.0132452267500207,-0.0014803851704342,0.0,-0.0219444542545593
26,0.0131292914417928,-0.0027449921161544,0.0,-0.0138357318526501,0.0039541372199804
27,-0.0065430985889359,0.0222895881891247,0.0,-0.0203290816384256,-0.0296377319546758
28,-0.0043859719432543,0.0005374899350037,0.0,-0.0288481543376582,0.0
29,0.0065717651632345,-0.012980171427125,0.0168935343354958,-0.0568715109546066,0.0137264973135733
30,0.0026166608911716,0.0194076172289628,-0.0154131491650616,-0.0191143960233154,0.0095770883643105
31,-0.0078706134323294,-0.0091177890979426,-0.0014803851704342,0.1079886380640957,0.0023800090568113
32,0.0096112579101135,0.0192108362656776,0.0036968618813262,-0.0206849061535121,0.059225302590014
33,-0.0126888598116826,-0.0058309203107932,0.0007377351865395,-0.0032206147000422,0.0643517972083571
34,0.0,0.3374590663213675,0.0139145416003307,-0.0344578799236879,-0.0183750753049943
35,0.0021992531406631,0.2835003518551072,-0.0153905566284514,-0.0151390612156841,0.0371061120110575
36,-0.0097131006464999,-0.0494904092838253,-0.0022181155120214,-0.0119353505492727,-0.0103627870355466
37,-0.0013318536929894,-0.1039938260002724,0.0044313218746703,-0.0225508255218964,0.0089872710002366
38,0.0132393813776558,0.0949467196597858,0.0117217459331019,0.0546210844802251,-0.0089872710002366
39,-0.0048341118089396,-0.0042501581889736,0.0007280670143235,0.029462032730316,0.0448140157897926
40,0.0057105360543472,0.0340942113429761,0.0101376682844552,-0.0016142053545411,0.0092532054804831
41,0.0056781109096613,-0.0304501137786139,-0.0277592696342747,0.0032258092488827,0.0808520966290947
42,-0.0109482153338985,0.0018170810572052,0.0029585820397452,-0.0162341227618834,-0.0036474204570435
43,0.0105125803890869,-0.0480340204661079,0.0007382798415809,-0.0181673039554489,-0.0647821561734943
44,-0.0056805920726246,-0.0063694482854798,0.0117389462485131,-0.0339015516756813,0.0313425079682019
45,-0.0145665784627052,-0.003841233916477,-0.0043859719432543,0.0858612906063923,-0.0082200905473476
46,0.0123731141044238,-0.0051447058812377,0.0324352757531539,0.0,-0.0076482208382568
47,0.0074382316255765,-0.0267902333675688,-0.0092626241152521,-0.0272671263403395,0.0076482208382568
48,-0.0065602684436317,-0.0405460943943499,0.0092626241152522,-0.0098040000966208,-0.0283341556020496
49,0.0091723726715568,-0.0247874446729981,-0.0042643987864575,0.0081766604372455,0.0032605180499337
50,-0.0069808311413402,0.0108983325123311,0.01133156600955,-0.0297542610817926,-0.0170719838986475
51,-0.0035087755296793,-0.0035026305512021,0.0132915562920614,-0.0084246496592515,-0.0053120974848899
52,-0.0013189713936782,-0.0144904461584525,0.0179068145637999,0.0332809417654971,-0.0561406817287736
53,0.0039517065694775,0.0,0.0040871991502698,-0.0181673039554489,-0.0220728078409626
54,0.0034995661262643,-0.0049964415150441,0.0175206638181908,0.0049875415110389,-0.0188959110578111
55,0.028413448223192,0.0053523767385918,0.0053297927633478,-0.0201011793210871,-0.0404246657866326
56,0.0143281001540791,-0.0593798452708925,0.0158210287460862,0.020101179321087,-0.0107527917762618
57,0.0008364701449659,-0.0781248601047311,0.0006538084574189,-0.0201011793210871,0.0053908486348765
58,-0.0177145079323176,0.0004082465866049,-0.0258206996217427,0.0067453881395314,-0.0304117004180235
59,-0.0089763372538636,-0.0472199689999147,-0.0244411351591455,-0.015241615968617,-0.0127491766704545
60,-0.0012889368057312,-0.6265248244132803,0.0177116346622058,-0.0120173120040174,0.0174885220343511
61,-0.000430015057153,-0.1288528880561016,0.0,0.0120173120040174,0.0210534091978324
62,0.0047200259266609,-0.0447001789179069,0.0020236094595269,0.0236098656391336,-0.0069686693160934
63,-0.0085985052552317,0.2468600779315258,-0.0142520227072015,0.0165293019512105,-0.0046729056993923
64,-0.0051948168771039,0.2129729581098328,0.0169438143729129,-0.0165293019512105,0.0031176954325859
65,-0.0153075370359401,0.0896636993251946,-0.0020181641562372,-0.0100503358535014,-0.0180609542281616
66,-0.0048597400702343,-0.2205356299953366,0.01669487857217,0.0033613477027049,-0.0007927071362389
67,0.0123240996451484,-0.0527734123451707,0.0222668007757514,-0.006734032181344,0.0319964868035951
68,-0.000875273578855,-0.0450759720626592,-0.034929415819983,0.0117549632314436,0.0053619431413853
69,0.0069808311413401,0.0992192476357438,0.0073505175593416,-0.0083822787528043,-0.0153967629707125
70,0.0108109161042156,0.0343121449887788,0.0053120974848898,-0.0135595297856322,0.0084975405104407
71,0.0012894908298719,-0.0046403795565022,0.0242079207640961,-0.0189497487796622,0.0068992224602717
72,-0.0151485259934239,-0.0033277900926746,0.0012919898438025,0.0017376198985408,0.0007636502852973
73,0.0,-0.0161293819298836,-0.0090791803955711,-0.0052219439811517,0.0
74,0.0065203447700857,-0.0102145934097182,-0.0026092643636137,0.024139103113357,-0.0169365095308982
75,-0.0082663076754235,-0.041221344156164,-0.0144739368898348,-0.0119967162876314,0.0
76,-0.0048171759454392,-0.0452301746495783,0.004628107434468,-0.0017256259674698,-0.0109290705321903
77,-0.0013178126220766,0.0509200904272569,-0.0033036039295774,-0.0034602110648956,-0.0078802614253059
78,-0.0083867187671012,-0.0007094714735336,0.0033036039295772,0.0034602110648956,-0.003169574761279
79,-0.0048878124415947,-0.0128573199752373,-0.0126121817826885,0.0017256259674698,0.0063291350516475
80,0.0115147419292038,-0.0130247861554718,0.0026684472138335,-0.0051858370323654,-0.0015785322930497
81,0.003955179842928,-0.0139349522957507,-0.0006664445431605,-0.0017346058122083,-0.0055445686597744
82,0.0008768084735343,-0.0111401077810477,0.0013324452337786,0.0,0.0473139815360694
83,0.0056805920726245,-0.0218959294959753,0.0006655574288944,-0.0052219439811517,0.0007572889419087
84,-0.0109530120191972,-0.0270809586026706,0.0112472240873476,-0.0017467253349415,0.0
85,-0.0004406256956065,-0.0270286723879192,0.0278967165811545,0.0017467253349415,-0.0007572889419086
86,0.0004406256956066,0.0088247664554366,-0.0051315058081421,0.0155847310166983,0.0052890187517908
87,-0.0026466711523747,0.0709079694230509,-0.0227652107730124,-0.0051679701584426,-0.0075643325889264
88,-0.0200765163904796,-0.0332859776334667,0.00328407520119,-0.0017286089006177,-0.0122232232307757
89,0.0156497716671275,0.0084259403140717,-0.0006559527949203,-0.0017316021642778,0.0
90,0.0083941292528216,-0.0053537412771015,0.0071919237747058,-0.0104530568520893,0.0046012351117166
91,0.0004398504579381,-0.0053825581701544,0.0045498941019773,0.0017497817237877,-0.0069098163601865
92,-0.0044072349874077,-0.0077399767203172,-0.0012978587155999,0.0121634861931971,0.0061444125723409
93,-0.0039831873862948,0.0015527953430608,0.0,-0.0034602110648956,0.0007654037878455
94,-0.0008873115045342,-0.0124904043817809,0.0038885337396923,-0.0034722257107492,0.0030557701394778
95,-0.03523399690946,-0.000785854657339,-0.0006470398155214,0.0103807160545608,-0.0084259403140717
96,0.01867510434439,-0.007892700798909,0.0103027311835863,-0.0103807160545608,0.0355156329607359
97,-0.0013547078161246,-0.0047656960730144,0.0025591824588214,0.0034722257107492,-0.0142058463739847
98,0.0058571917844403,-0.0201052208436905,0.0025526497587789,-0.0017346058122083,-0.0144105641264793
99,0.0017953326186743,-0.0122600636583411,0.0031816762443159,-0.0069686693160933,-0.0015290522856779
100,0.0022396425935046,0.0267764475994654,0.0101138662369287,0.0034904049397683,0.0106545908981034
101,-0.0071845841150753,-0.0145163839411242,-0.0145710528582563,-0.0034904049397684,0.0142805884226319
102,0.0134290290267218,-0.0008126778179903,0.0177107728629241,-0.0035026305512021,-0.0112571545246345
103,-0.0125281280648883,-0.0040733253876357,-0.0069204428445737,0.0,-0.0030234338979972
104,0.0017993707059132,-0.0032706488681227,0.023706662300987,0.0087336799687546,0.0067899166934743
105,-0.0072169911802233,-0.0073983074814449,-0.0024691370569212,-0.0034843240826109,-0.0075472056353829
106,-0.004537212865356,-0.009950330853168,0.0086154379056152,-0.0158314652166806,0.0037807228399059
107,-0.003188342486855,-0.001668057100697,0.0036697288889624,0.001771479648382,0.1079232667400952
108,-0.0022836273911383,0.0083125998193655,0.0,-0.0053238812527498,-0.0478759480460287
109,0.0004571428651041,-0.0150127923891852,-0.0079681696491768,0.0017777782459991,-0.0164819209367742
110,-0.0165902422601969,-0.0118344576470027,-0.0224029282271219,0.008841790581461,-0.0028943580263645
111,-0.0037243990909823,-0.0093977624587712,0.0062735462972382,-0.0124005131984549,0.1226023220923324
112,0.0004663091714246,-0.0008587377084177,-0.0018779348242002,-0.0017841217935014,-0.0325761704346127
113,0.0065055991526899,-0.0190812380754276,0.0043763745997987,0.0053428444104954,-0.0173685060816442
114,0.0023132094515647,-0.0338411633789149,0.0012468829545633,0.0053144500634926,0.037041271680349
115,0.0050703035564122,-0.022905261578906,-0.0006232471376564,0.0070422826254129,0.0641325946046986
116,-0.0050703035564123,-0.0660843554228294,0.0099256397999699,-0.0411875584066145,0.0761938411526527
117,0.0018467225931647,0.1547162907020657,0.0061538655743782,0.0252721031007151,-0.0414806011207188
118,-0.0013847221229466,-0.028389003262686,0.0508330657992322,0.0176683041333138,-0.026827242233144
119,-0.0009242144835314,0.0190152661134875,0.0550181270028843,-0.0105634785095692,-0.0091047669929192
120,0.0018475755833001,0.0195004059671278,-0.0038706158359433,-0.0017714796483821,-0.0012202564052293
121,-0.009272203657578,-0.0118244620950233,0.0332365106403078,-0.0071174677688639,-0.0266022491940696
122,-0.0051365977986955,-0.0102477412604758,0.0138373682045343,-0.0107720969819111,0.0180185055026784
123,0.0028050509276086,-0.0008587377084177,-0.009559286813456,0.007194275634027,0.067842785103714
124,0.007441894810386,0.0017167386190545,0.0031965930256274,0.0089206657583793,-0.0435106844441834
125,-0.0013911432802318,-0.0042973852125462,-0.0026631174194836,-0.0125113338891079,0.0095694510161506
126,-0.0037192046590671,0.0034393843019094,-0.040266593228555,0.0035906681307285,0.0689928714869514
127,-0.0042007062937904,0.0195501339227893,0.018157307640454,0.0035778213478841,0.072320661579626
128,0.0134729099513685,0.0025220694327099,0.0086862652559604,-0.0089686699827603,-0.0706553822605649
129,-0.0078758804146504,-0.0050505157860685,0.0037766432803352,0.0,0.0186818620118083
130,0.0023228814161397,-0.0050761530318606,-0.0184787866740427,-0.0090498355199179,-0.0839971684073254
131,0.0023174981403624,0.0033869634410158,-0.0420112184631822,0.001816530926398,0.0152764427922402
132,0.0174396342853559,-0.0042354997668548,0.001143510702079,0.0197670407407765,0.0069727185466382
133,0.0045392724334193,0.0008485363258388,-0.0086083745366001,-0.0125337361472565,-0.0040615083391799
134,0.0112588444431719,-0.0197008513050481,-0.0203791623366521,-0.0018034269991506,-0.0005815644246494
135,0.0040223517919473,-0.0200967882043164,0.0284159449742946,-0.0145457110023787,-0.018790922836881
136,-0.0076114090317645,-0.0268352417745038,0.0615322916886449,-0.0018331810816609,-0.0337584799249544
137,0.010728757358975,-0.0109390334204316,0.0058965595668426,-0.0018365478073015,0.006112488469077
138,0.0004445432391501,0.0377742751949355,-0.0053590696318389,-0.0223057575142981,-0.0215591965833838
139,-0.0224728558520586,-0.0035366968783442,0.0042895508133121,0.0223057575142981,0.0018662524856762
140,0.0104002746177893,-0.0080035998605217,0.0010695188185268,-0.0018399269220071,-0.0181880209713706
141,0.0116280379951189,0.0,-0.0026759448668005,0.0018399269220072,0.0188093319574962
142,-0.0075876284581142,-0.0098699769387731,0.0,-0.0092336759469454,-0.0238854849893568
143,-0.0022426562438339,-0.0099683652808911,-0.0005360493293732,-0.0018570107472127,-0.0057416425676752
144,0.0138240774522397,-0.0027359798188747,0.0037463249596213,-0.0037243990909823,0.0164978361152393
145,-0.0147225501092668,-0.0027434859457508,-0.0016038495819745,-0.0018674141747954,-0.0056800405157034
146,0.013393057336438,0.0118344576470027,0.0005349023930695,-0.0112783150377071,-0.0069863732879799
147,-0.0022197567383128,0.0232568621642671,0.0,0.0018885746878681,-0.0115385895564937
148,0.0,-0.0223522940338403,-0.0010700910598444,-0.0018885746878681,-0.0012903227596701
149,-0.0022246950221111,0.0027088052680868,0.0657757105351758,-0.0171596202828262,-0.0006457862671961
150,-0.0008912656561463,-0.0090580329467457,0.1018958740961533,-0.0292703823001132,-0.0288355496398872
151,0.0132862893323349,0.0027260353092384,0.0408038866152487,-0.0240492552326697,0.0092654534457901
152,0.0230495092260665,0.0018132371241807,-0.011363758650315,0.0040485885260003,0.0032883949395864
153,0.0329839625764884,-0.0063607665618103,0.0122325684356344,-0.0245411089161176,-0.0132189631421873
154,0.0132233331746894,-0.0343102731691174,-0.0516818791439173,-0.0062305497506359,0.0486951116528452
155,0.0004104247954186,-0.0028342012358752,0.0490731820123304,-0.0210534091978323,-0.0354761485106578
156,0.0028682666662797,0.0103530336499024,-0.0157967304111284,-0.0085470605784584,-0.0172189684755332
