,WLFC,CCLDO,TWN,SATS,ADAMM,APEI,BLTE,MIRM,TVTX,PLTR,ECF,WELL,GILD,CDZIP,MO,VISN,RTX,FNRN,CBL,CASY,FRAF,ETON,FTS,CTDD,TXNM,ASTS,UNFI,SENEA,ATRO,SRBK,UAMY,AXTI,NUTX,EZPW,TBLD,SNEX,TPC,BTSGU,AMLX,ESQ,SENEB,CRS,VIAV,ASGI,TJX,PAHC,TPR,BE,GL,PL,AGX,DTM,IDCC,UI,PSIX,GNT
10,0.0063976833502853,0.0,-0.0089917654350474,-0.0006252097079795,0.0036295719280969,0.0028964511211799,-0.0080952689358911,0.0015942974793496,0.0127390567308311,-0.0383976020571355,-0.0064557633363114,-0.0052338819022677,-0.0112857835297507,-0.003447901092614,-0.0002283444843416,-0.0898038952804192,-0.0090214805259551,0.0,-0.0227283735729153,-0.0101493426556247,-0.0026392334379663,-0.0056980156960336,-0.0071011257806578,0.0,0.0,-0.0528757020426912,-0.0362876443127219,-0.0020636109244451,0.0065809755519391,0.0108578418295495,0.0,-0.0099503214108481,-0.0341219181054268,-0.018051100632831,-0.0120621840861162,-0.0139518513092826,-0.0634857099354594,-0.0210580507842028,-0.0485270599598277,0.000425006350145,-0.00373453534145,0.0232553013969628,-0.0150757074113835,-0.0086881845007812,-0.0082557599487011,-0.004778731037867,-0.0262066661556265,0.0126584279804992,-0.0248943362173205,-0.0291565559140832,-0.0299164461023355,-0.0161075280150814,-0.0221373852992094,-0.0127460125970555,0.0235305871802018,-0.0171924584179564
11,0.0045155672725847,0.0,0.000773928512348,0.0080972766083044,0.0071780480829622,-0.0007233439027728,0.0102917347792965,0.0240026751958656,0.0815716157537853,0.0068043594514202,-0.0078025073930129,-0.0097025868234529,0.0047435504362204,-0.0211044737504664,0.0002283444843416,-0.0295141259957047,-0.0029593048069662,0.0055772044836013,-0.0213763964066794,-0.002883131925089,-0.0151391420940254,0.0501498018260154,0.0058369445634206,0.0020324757419703,0.008864991389861,0.0223722762736616,0.0122427411216605,0.0073750493430784,0.0153849318626571,-0.0097667794167867,-0.0465200414377698,-0.0373557502447471,0.0016514870697296,0.0045434146653867,0.0029475853321304,0.0065898034669522,0.0083833929295312,0.0039246881055142,0.0641931620753257,0.0119344406575034,0.0,0.1374763594077373,0.0025284439146058,0.0075341354588654,-0.0028737108484174,-0.0211808916236312,-0.0108299038306114,0.0160431516597602,0.042537847829167,0.0405852408382149,0.0011609696001106,-0.009206240643796,-0.0084423614053951,0.0210630295971926,0.0,0.0133972572045677
12,0.0686515042852412,-0.0014608120307096,0.0115371703126523,0.0525641330721727,-0.0118778292218923,0.0390258958697165,0.0019483205724223,-0.0046765062857921,0.0263172835466116,0.0192528175212911,0.0116810495379404,0.0180639796174916,-0.0027514771035901,-0.0032869040892344,0.0036446312566617,0.1903537116042782,0.0065974339388876,0.0,0.0130661565234287,-0.0065483995814837,-0.0143396184169668,0.018843069660936,0.0065574868662573,0.0111054870660724,0.0085220536362488,0.0175442931386567,0.0401137671974971,0.0249759782478314,0.0110949241303439,0.001089978996843,0.0465200414377697,0.0473060716555952,0.0608187583625236,-0.0454412695621311,0.0104098582251816,0.011699191723445,0.0363037801783134,0.0205251828919871,0.0356272048203988,0.012416083688656,0.0,0.0158405379055242,0.0125472634967777,0.0166049880902171,0.0115511784454935,0.0247670495921271,-0.0178848512567566,0.0114286220424533,-0.0025196470796958,0.0335227262770755,0.0113723469833354,0.0157762662214241,0.0494223033924178,0.0158919307310738,0.0,0.0
13,0.0681767777298913,-0.0296758546702455,0.0055923001912024,0.0267147701576151,0.0068288373482099,0.0482266653934737,0.049832428534519,0.0093313184328273,0.0161034688999333,0.0340050506476793,0.008991715362434,-0.0028142944671252,-0.0084546218265479,0.0283992890790671,-0.0089074618065086,-0.0568222837986305,-0.0048208160019278,0.0044395686804044,0.0064695582717713,-0.0084376836962068,-0.0089810400857794,-0.0107239530807729,0.0032626372874945,0.0060061230853048,0.0018544500368352,0.063178941816323,0.0158148335744846,-0.0363182521253463,0.0646474857873308,0.0043479689067195,0.0,0.1889005607853245,0.0543940912298786,-0.0104912412218552,0.0160517317697917,-0.0001352441417114,0.033920730833474,0.0289230785807722,0.0148885984000414,0.0059961779771152,0.0,0.0367537478350918,-0.0590672963335882,0.0084816405484653,0.0021050519322176,0.0183273457889644,0.0115339380368763,0.0309835983637205,-0.0220630424927842,-0.0055097162443112,-0.0029542755198279,0.0050979682326764,0.0075543944332072,-0.0038594359657911,0.0229894955421708,0.0018991898533704
14,-0.0001786750962291,-0.029031868506672,-0.0071229808977629,0.0062838654237723,-0.0025552529493354,0.0326186780251567,0.0023121044778953,0.0210614425675892,0.0452848570923864,0.0775006221206578,0.0114431332417712,0.0100732405555967,0.0116637263310801,-0.0136932071622102,-0.002296448603757,-0.0699293652464434,0.0050170404023535,-0.0100167731640058,-0.0083256143877576,0.0291330515312617,-0.0048696010466652,0.0107239530807729,0.0044999022368645,0.0119048682572875,0.0118408362335737,0.0121705238484359,0.0135066116423078,-0.0090278469804232,0.0215409300744353,-0.007621370497183,0.0,0.0711762720034527,-0.0103474937405698,-0.0106025677899839,-0.0006373165109901,0.036913438335069,0.0236209766377756,0.0066662728856569,-0.0199011354312524,0.0256423485770839,0.0,-0.0168331732998717,-0.0254534919492927,0.0060628808008762,0.0243052178503503,-0.0369968039299819,0.0060976214188759,0.0333363884696151,0.0415489231378636,0.0432500078384865,0.0464078302539852,0.0105904885223397,0.0158902503890517,0.0113561661225939,0.0,0.0075618376206654
15,0.0129560845077727,0.1373999555506567,-0.0058891295630345,-0.0120310294140704,-0.0059881051057639,-0.0260092434743965,-0.0023121044778952,-0.0183561387022264,0.0300774261174518,-0.1638498006816713,0.005044159556195,0.0070017087430446,-0.0012212399226122,0.0136932071622102,0.0082434964789684,0.0608153888813907,0.01286956038095,0.0,0.0060197062316042,0.0203969699697911,-0.0197189114285802,-0.0080321640063423,0.0027399374274545,-0.0019742904460062,0.0049575217408615,-0.0666914109642506,-0.0031007501699984,0.0391603579310635,-0.0042712249444833,0.0032734015904635,0.0,-0.0179722865682434,-0.0999270397134472,0.0057971582807596,0.0012740183516449,0.002343692967007,-0.0038075061822861,-0.0079830293824255,-0.0101010862558781,0.0020072697693613,0.0069485891518872,0.0061628145882134,0.0094531658626173,0.0012304667539156,0.0048113151651285,0.0192658634804718,-0.0124889228512521,-0.0358819759406105,0.0520602086055467,0.056570359057238,0.0198857169949517,0.0072066303690152,0.0012337865573398,0.0111407602748473,-0.0183491206061835,-0.0018851841596837
16,0.0476895884530496,0.0118217053383072,0.0079294954754274,-0.1159835373811399,0.0025706799758739,0.1631445840633023,-0.0093024281486371,-0.0341544058903773,0.0103169921412217,0.0074488170679172,-0.0012586046615253,0.009598744782332,-0.0082835345727067,0.0,0.0099842965098928,0.0659362601636832,0.006854209233714,0.0,0.0128443847891167,-0.0059598146103562,-0.022295034995507,0.0,0.0052103645675718,-0.0169410825080429,-0.0117817199510344,-0.0086580547005086,0.0020683003863301,0.0040167060492907,-0.0227282545965844,0.0021762948186093,0.0,-0.0209431542368392,0.0605279693076457,-0.0038610049255467,0.0031777893478643,0.0129218075274618,-0.0010904227293708,0.0041634900217507,-0.0205135815333097,0.007988874340768,0.0,0.0098016446316802,-0.0135319931209573,0.003905066655742,0.0059057969083779,0.0241544318252352,-0.0002566423026849,0.0025455874709953,0.0495949802202619,0.024692589330022,0.0207041422667841,0.0009362911159323,0.0032196876274088,0.0067476078470327,0.2044514145533374,0.0075187769643749
17,0.054314900741138,0.1224021248529699,-0.004596610719615,0.0103027215351143,0.0004278547456561,0.0507334531194244,-0.0070340088316916,0.0310620213595632,-0.0327898624428913,-0.0196727696998244,0.0037712095549579,0.0076940846413351,-0.005250980184913,-0.0202024474181187,0.0094381480282536,0.0555699737752912,0.0171693859842362,0.0,0.0104284743810118,0.0151636187991951,-0.0113367319244868,-0.0782521879568158,0.0152262064100661,-0.0141703145505942,0.0063006973811244,0.0257524723835428,0.0184242009798826,0.0170576726746485,0.0184387080057282,0.0054200532160709,-0.0465200414377698,-0.0571584249706013,0.0198935584978349,-0.0009676080914527,0.004115810137383,0.0164261778379701,0.0374775967254314,0.011307032644359,-0.0209431542368392,0.0007954038336174,0.0,0.0244216509915532,0.0175561076429667,0.0154700028206506,0.0041539157476872,0.0298188052431142,0.0350383326971481,-0.0050977527315375,-0.029599153735357,0.0193242550194363,0.0182146851722044,0.0183886637343602,-0.0019874214237389,0.0189460925553042,-0.0345524398461111,0.0130237820005833
18,0.0128157076471004,0.0169883427051186,0.0040869255137827,-0.0194054754559639,0.0034157671242895,-0.0524136935490207,-0.0106447076550397,-0.0423071470936426,-0.0465199709099071,-0.0258758572567271,-0.0025126048934326,0.0028371923402442,0.0211436641031475,0.0065092402559084,0.0042407176170025,-0.0555699737752913,0.0054701403957744,0.0,-0.000902632104722,0.0140190962416963,0.0051357685277196,-0.0029112073785716,0.0017045423128513,0.0071101980910732,-0.0073548268901724,-0.0432967655221995,0.0220671212795871,-0.0177259617651036,-0.0075513464162375,-0.0032483791279609,0.0465200414377697,0.0111421661934097,-0.0449339670978657,-0.0067994136950853,0.0031119681292568,-0.0283080426498539,-0.0100344423757268,0.0,-0.0741079673018989,-0.0113945544133297,0.0090787597303125,-0.0136637781681541,-0.0121213169386513,0.0222290257170836,-0.0010116549375754,-0.0085108472651819,-0.007458936771646,-0.050665851623638,-0.0043833905509175,-0.0744760223390855,-0.0159572655702642,0.0016828441414921,0.0090530648900936,0.0861611450097931,0.324119480229973,0.0
19,0.008920905269417,0.2091047544234855,-0.0097337064209817,0.0359242902495633,0.0080662730985482,0.0395655628784017,-0.0087179834682663,0.00080744685025,0.0063291288437633,0.0163701366330915,0.0,0.0065554961502503,0.0236716378396791,0.0056611579175565,0.0031132460230734,-0.01923128738489,-0.0049026312915713,0.0,-0.0113507712694963,0.0078188026380325,-0.0184643581857156,0.0343873094147021,-0.0065909625184134,0.0070601164595211,0.0005270430442835,-0.0088889389399735,-0.007968162080333,-0.004523007133152,0.0224848921676999,-0.0048928098983715,0.0,0.0,0.1023448560166327,0.0048614766780441,-0.0006343123066805,-0.0194155954283859,-0.0026573888521881,-0.0196513276572925,0.0363676757077234,-0.0153974833000932,0.0,-0.0141437535017035,-0.004073353869696,0.0227947566301834,-0.0006075321333902,0.0314104528617307,0.0314442549448712,0.0343495102012285,-0.0158475000055357,0.0153455547025379,0.0106171443362582,-0.0104487659993178,-0.0012210807370395,0.0593703549536263,-0.0085106816089484,-0.0074214379574421
20,-0.0021837561531925,0.0722548753332857,0.0165926661987433,0.0539677309439056,0.0001692557980309,-0.0064864514930408,0.0075282334763033,0.000806718496587,0.055228705412405,0.0235971301654301,0.0012569535392767,-0.0066568481719633,0.001627183245608,0.0037831379779551,0.0101612633574646,0.1274448958881499,-0.0009458524933971,0.0,0.0059187071273823,-0.007374498286076,-0.0314242176754969,0.0222850897478908,-0.00122534498516,0.003010472220887,0.0005270864647645,0.1138068792197701,0.0363319182116218,-0.0042062818679834,0.0015869184535932,0.0027211358102616,-0.0465200414377698,-0.0628777909479182,0.0156142471137012,0.0029055451084937,0.0044317599059094,-0.0059788012708465,0.0376023318805207,0.004620038840799,0.0271019035078947,0.0030672222775505,0.0,0.0256375256621965,0.0426163250766397,-0.0042016165762808,0.0029325969353405,0.005506469798733,0.0182129612276542,0.077441872779856,0.0393832241648826,0.0446723977517113,0.0057840190221449,0.0188210143969303,-0.0006580780227701,0.0167516419301378,0.1794684451155052,0.0129512868396521
21,0.0049845233379384,0.0169530637792672,0.0150755707665478,0.0409414340988183,-0.0001692557980308,-0.0054377719420879,0.0106573124466486,0.0076321132806755,0.0148151423022752,0.0106704579569803,0.0137245692446375,0.0218206691491276,-0.009505413255045,0.0014451297178969,0.0076629645983749,-0.0172417392549005,-0.0033167942416861,0.0133334467516511,-0.0045497235187475,-0.0002368952136232,0.0049874904786511,0.0054945139192807,0.0075731068628892,0.0059938912762049,0.006824198210173,-0.0489893395078147,0.018156306808877,0.0145621272678542,0.0870113433858832,-0.0021762948186094,0.1743534183662589,0.0432967640321594,0.0112045885366256,-0.0126522479245218,0.0144248069447853,0.0019969081764581,0.0107061394663956,0.0171910711408034,-0.0271019035078947,0.0024469590776026,0.0,0.0340746930434098,-0.0013046614938145,-0.0111141407575102,-0.0018768622411021,0.0021943427032779,0.0132108818500366,0.0299943658510251,-0.0088465051062163,0.009661902008877,0.0,0.0078513448728548,0.0237010433224403,0.0206950924142623,0.0667681709019927,0.0036895250750081
22,-0.0029566398053686,0.0339018403270372,-0.0095214543963521,-0.0196765687935794,0.0021120681067235,-0.012620169550487,-0.001556024841262,-0.0096502466732246,-0.0163087575380353,-0.0009233822403351,0.0024753569361032,-0.0004952681175596,0.0126048746038563,0.0169436013276855,0.0021784701835906,0.0257523961869828,-0.0045941472001534,0.0,0.005003499111376,-0.0111674356859622,0.0159457544309072,0.0,0.0037808243239137,-0.0019938588003302,0.0065178903720113,0.522473018183837,0.0444517193790629,0.0459533410429129,0.0115608117792017,-0.0021810414096058,0.0392206764734992,-0.0315664357291125,0.0261183315214423,-0.0049092087809679,0.0,0.0145235921081089,-0.0061036680578453,-0.0108461361917729,0.0054794603958052,-0.0065385243351001,0.0,0.0039175419021708,0.0103896941979291,0.0068944091431335,0.0044578489530044,-0.0149051301925954,-0.0035216025728221,-0.050229779843017,-0.0447314529185857,-0.0243320780734578,-0.0194123851414063,0.0006015640478928,-0.0017466366184827,0.0136799032772632,-0.0111982614466275,-0.0073932265595469
23,0.025995316071309,0.0148886908872756,0.0067746312035816,0.0276674438478477,-0.0021120681067236,0.0153426998291289,0.0592247220386934,-0.0278592498983968,-0.0989040920543668,0.0050679956775586,0.0012352148952458,0.0033623119955788,-0.002065199792328,0.0204549521697791,0.0028254043646191,0.1121174471209882,-0.000575736362688,-0.0044247193344126,0.0072332431777024,0.0046310489594584,0.0007530927459047,-0.0082531994982973,-0.0009807038539849,0.0041828558601757,0.0002600536265713,0.1191605756306241,0.0152812030934024,-0.0114925033519856,-0.0252195011609706,0.0,-0.0392206764734992,-0.0447168669671681,-0.0345099813225834,0.0068661080845094,0.0074442882030985,-0.0129289089156996,0.0040732810064637,0.0017434631056882,0.0,-0.0010256315510705,0.0618151724631098,-0.001364894111221,0.0,0.0015844384529691,0.0137546056251207,0.0230906502793934,-0.0047147824407635,0.0081433987190773,0.0250588308853709,-0.0350912862548199,-0.0057460582068448,0.0052468451381258,0.0066030595266998,0.0341912803350137,0.0134230074446499,0.0183826371909678
24,0.003788917026554,-0.032882829959765,-0.0032560838810316,0.0579792090891,0.0059023701932231,-0.0164476975847768,0.0042161079751844,0.0498381264614619,0.0179890596437005,-0.006454581477691,0.0086049194285461,-0.0044525942556473,0.0026545598318028,0.0046262049486839,-0.0039140943361911,0.0150378179751142,0.0080305256128458,-0.0133930900797156,-0.0090498845241104,-0.0030150946547628,0.0,0.0055097162443112,0.0017153788141281,0.0007945296678712,0.0012980949138655,0.1509991338037595,-0.0098610978020799,-0.0237177955300841,0.0437254290734138,0.0021810414096058,0.0392206764734992,0.015128867407836,0.0139472144946846,-0.0217399190239049,0.0024691205044668,-0.0224245597075716,0.0196231431902215,0.0032604941702362,0.0054495994571009,-0.0184326708947646,-0.0272722891068703,-0.0005463676454961,0.0025807056598702,0.0078843057615338,-0.0252436596211072,-0.009281981044206,0.00330260543813,0.0467411932709748,-0.0006975366551617,-0.0102564901348484,0.0016666658759433,0.0056658221354606,0.0049238206926225,0.0172046170082716,-0.0454623297198134,-0.0018228488278409
25,0.0200664819165548,0.0207401560651443,-0.0020091730896484,-0.0321641340024867,-0.0042123786642609,-0.0223597694806375,0.005740760460937,0.0191824898148037,0.068884823779842,-0.0177326654307603,0.0024449614840853,0.0025750398029997,-0.0090244037672962,0.0114722715107628,0.0093245692194299,-0.0615579349600711,0.0038964665270158,0.0,0.0027235752615975,0.0050697201647132,-0.0060401425784054,-0.0138315318765596,0.0017125399488418,-0.0049773855280468,0.0077539043207066,-0.1142382213271279,0.0044943210086657,0.0004930360638132,0.0223161068009833,0.0001087634772258,0.0,-0.0243172847396113,0.0096486169423796,0.0039880372912306,-0.0224448174516459,0.0082494037052614,0.0216865047982398,-0.0148669798392886,-0.0219789513502727,0.0033388411426605,0.0,0.0218064786293405,-0.0103628388823701,0.0140371969816735,-0.0009207310902232,0.0076503146119271,-0.0025939787850649,0.1579030311045458,-0.0316548476002317,-0.0103628388823701,0.004531788631449,-0.0076114329159975,0.0005456055119911,0.0165170513987805,0.0069524573380888,-0.0018266835548743
