,MSTT,LNZLP,STSB,AVAN
43,-0.0061475603445054,-0.0179796285288571,-0.0647821561734943,-0.0043763745997988
44,-0.0041194702952387,-0.0058224327514332,0.0313425079682019,0.0130720815673527
45,0.0020618564005585,-0.0095343589873014,-0.0082200905473476,-0.0043384015985981
46,-0.006716635945541,-0.0133533141436966,-0.0076482208382568,0.0
47,0.0205240657333965,-0.0165666439478915,0.0076482208382568,0.0
48,0.0136193782322836,-0.0602450431441985,-0.0283341556020496,0.0043384015985981
49,0.0213143137030458,0.0167936773658369,0.0032605180499337,-0.0086957069675539
50,0.0102464912091716,-0.0007933360193958,-0.0170719838986475,0.0
51,-0.0122101639069313,0.0,-0.0053120974848899,-0.0176216013498195
52,-0.0069033804730743,0.0,-0.0561406817287736,-0.0044543503493803
53,0.0083764963790492,0.0079051795071132,-0.0220728078409626,-0.004474280394921
54,0.0155796724767445,-0.0079051795071132,-0.0188959110578111,-0.0044943895878393
55,-0.004842624475788,0.023530497410194,-0.0404246657866326,0.0044943895878392
56,0.0239819646864854,-0.0283037761628518,-0.0107527917762618,-0.0044943895878393
57,-0.0114395909093944,-0.0274875834655637,0.0053908486348765,0.0178576174000064
58,-0.0232794217780475,-0.0008200082460307,-0.0304117004180235,0.0044150182091166
59,0.0053829344562295,-0.0123815036125051,-0.0127491766704545,0.0131292914417928
60,-0.015740610284688,-0.7495241917424353,0.0174885220343511,-0.0087336799687545
61,-0.0034765369010903,-0.217011250012146,0.0210534091978324,0.0087336799687546
62,0.0123610968235739,-0.0469359890185948,-0.0069686693160934,-0.0043573053689557
63,-0.015849762210877,0.1246245674731001,-0.0046729056993923,0.0043573053689556
64,-0.0065114179472802,0.1017175243793252,0.0031176954325859,0.0
65,-0.031651442548047,0.3349068827925757,-0.0180609542281616,-0.0131292914417927
66,-0.0025967295817111,-0.1459166138035831,-0.0007927071362389,0.0043956114730381
67,-0.0157235943794568,-0.0623254631978288,0.0319964868035951,0.0
68,0.0015835316056442,-0.080310696419613,0.0053619431413853,-0.0043956114730381
69,0.0063091691932647,0.0525990617112749,-0.0153967629707125,-0.0088496152769825
70,0.0015710922320411,0.0212599994268493,0.0084975405104407,0.0132452267500207
71,-0.0163548884162781,-0.0262310121488697,0.0068992224602717,-0.0132452267500206
72,0.0095289233458783,-0.0066666913581893,0.0007636502852973,0.0306369694618898
73,-0.0089971498688429,-0.010084119066626,0.0,0.0255333020051648
74,-0.004796172263493,-0.0118947876521492,-0.0169365095308982,0.0083682496705165
75,0.0,-0.0508435529812741,0.0,-0.0041753714104806
76,-0.0134446768382973,-0.0366341331797803,-0.0109290705321903,0.0083333815591442
77,0.0053995811534657,0.0276006480821125,-0.0078802614253059,0.0205346024417077
78,-0.0037766432803351,-0.0036363676433838,-0.003169574761279,-0.0081633106391609
79,0.0064655397646418,-0.0128324400698844,0.0063291350516475,0.0
80,0.0090885415764529,-0.0280654528982838,-0.0015785322930497,-0.0041067819526533
81,-0.0080150041679287,-0.0018993358036525,-0.0055445686597744,-0.004123717183862
82,0.0,-0.0038095284166677,0.0473139815360694,-0.0041407926660313
83,0.0010723861617524,-0.0389154162496735,0.0007572889419087,-0.0041580101486636
84,0.0053447481588809,-0.0322608622182214,0.0,0.0
85,-0.0032034197175377,-0.0354573118367294,-0.0007572889419086,-0.01257878220686
86,0.0021367529497352,-0.0085288363475204,0.0052890187517908,-0.004228336109521
87,-0.0021367529497352,0.0939465875018722,-0.0075643325889264,-0.004246290881451
88,-0.0005349023930694,-0.0581909384541378,-0.0122232232307757,0.0
89,-0.0016064260482737,0.0184242673260585,0.0,-0.0042643987864575
90,0.0010712373814988,0.0060667526822373,0.0046012351117166,0.0127390257774297
91,0.0,-0.0040404095370049,-0.0069098163601865,0.0167367923555238
92,-0.004291852081541,-0.0101730277130505,0.0061444125723409,0.0041407926660313
93,0.0021482285382896,-0.0020470836217247,0.0007654037878455,-0.008298802814695
94,-0.0043010818993906,-0.0020512827705573,0.0030557701394778,0.0
95,0.0064447054426421,-0.0103200090319894,-0.0084259403140717,0.0041580101486636
96,0.0058713806246773,0.0,0.0355156329607359,0.0041407926660313
97,-0.004801289564833,0.0062047768868828,-0.0142058463739847,0.0
98,-0.0032137146030957,-0.0062047768868828,-0.0144105641264793,-0.0041407926660313
99,0.0,-0.0041580101486636,-0.0015290522856779,-0.0337584799249544
100,-0.0026860075240924,0.0144780191806532,0.0106545908981034,-0.0129591446425052
101,0.0005377789858028,0.0020512827705573,0.0142805884226319,0.0043384015985981
102,-0.0016142053545412,-0.014448135747386,-0.0112571545246345,0.0043196611445163
103,-0.0021563350673458,-0.0104494158743411,-0.0030234338979972,0.0
104,0.0021563350673459,-0.0084388686458645,0.0067899166934743,0.0
105,-0.0016168152269052,-0.0214140945038165,-0.0075472056353829,-0.0043196611445163
106,0.0037685105164502,-0.0240975515790605,0.0037807228399059,0.0
107,-0.0010752689208066,-0.0133930573364381,0.1079232667400952,-0.0043384015985981
108,0.003758393685845,0.0022446698538239,-0.0478759480460287,-0.0087336799687545
109,-0.0162078102268533,0.0089286307443013,-0.0164819209367742,0.0043763745997987
110,-0.0109530120191972,-0.0111733005981251,-0.0028943580263645,-0.0176216013498195
111,0.0011007155761857,-0.0090294067193942,0.1226023220923324,0.0088496152769826
112,-0.0055157337853023,-0.0045454623716746,-0.0325761704346127,0.0
113,0.0110012110619735,-0.0183913229714235,-0.0173685060816442,-0.0044150182091168
114,-0.0104482666188002,-0.0282371701816101,0.037041271680349,0.0044150182091166
115,0.0027601452797868,-0.0389343579754547,0.0641325946046986,0.0
116,-0.0144366749416224,-0.0405118689169012,0.0761938411526527,-0.0177782460212839
117,-0.002800337870319,0.1662586978644228,-0.0414806011207188,0.0089286307443013
118,-0.0011223345734788,-0.031113620849069,-0.026827242233144,0.0
119,0.0089436034938974,0.002254792387089,-0.0091047669929192,0.0044345970678657
120,0.0066555986117362,-0.029716472328477,-0.0012202564052293,-0.0044345970678657
121,-0.0027677847727261,-0.0069848945219509,-0.0266022491940696,0.0
122,-0.0055586580038274,-0.0070340266573799,0.0180185055026784,-0.0089286307443013
123,0.0044493955495416,0.0046948443042076,0.067842785103714,0.0265502320941209
124,0.0,0.0208582301204097,-0.0435106844441834,-0.0131870042819538
125,0.0176022146481271,0.0136676387286638,0.0095694510161506,0.0131870042819536
126,0.0076045993852194,-0.0068104690025267,0.0689928714869514,0.0130153681120702
127,0.0010816658707409,0.0113251493570535,0.072320661579626,0.0
128,0.023505355673653,-0.002254792387089,-0.0706553822605649,0.0043010818993907
129,0.0005278437705031,-0.0045248945982896,0.0186818620118083,-0.0086207430439069
130,-0.0026420094628386,0.0045248945982897,-0.0839971684073254,0.0
131,0.0073801072976226,0.0,0.0152764427922402,-0.0086957069675539
132,0.0166670524852116,-0.0045248945982896,0.0069727185466382,0.0
133,-0.0219329940904986,-0.0114026320978116,-0.0040615083391799,0.0043573053689556
134,-0.014358130204301,-0.0069045153465444,-0.0005815644246494,0.0043384015985981
135,0.0032085589023659,-0.011614532420693,-0.018790922836881,-0.0086957069675539
136,0.0053248262130638,-0.0070340266573799,-0.0337584799249544,0.0215991118034617
137,-0.0031914920706436,-0.0047169898781389,0.006112488469077,-0.0215991118034618
138,-0.0096360488650647,0.0023612761856796,-0.0215591965833838,0.0043573053689556
139,-0.0053937563343191,0.0,0.0018662524856762,-0.0043573053689557
140,0.0080797638584117,-0.0023612761856798,-0.0181880209713706,0.0130153681120702
141,-0.0032240758717526,0.0,0.0188093319574962,0.0
142,-0.0016159443322483,0.0,-0.0238854849893568,0.0
143,-0.0102954038610997,-0.0047393453638965,-0.0057416425676752,0.0085837436913914
144,0.0086768440256888,0.0,0.0164978361152393,-0.0042826617920008
145,-0.0075881122904922,0.0,-0.0056800405157034,0.0
146,0.0005439216886887,-0.0047619137602437,-0.0069863732879799,0.0
147,-0.0038136793702456,0.0305546683219726,-0.0115385895564937,0.0085470605784583
148,0.007071011240552,-0.0139862419747398,-0.0012903227596701,-0.0042643987864575
149,0.0,-0.0118065125869889,-0.0006457862671961,0.0
