,LNZLP,RTSB,MSTT,RKKE,PHOR,HIMCP,UTAR,CHGZ,SFIN,RUSI,KUZB,CNTLP,VRSB,IRKT,SELG,BISVP,IGST,MISB,VSMO,DIOD,AMEZ,STSB,ROST,SAGO,AVAN,SVAV,ARSA,WTCM,LVHK,TGKBP,KRKOP
10,-0.002306806097915,0.009950330853168,-0.0009246417672186,-0.0092045357290716,0.0016067947907825,0.0024937668784024,0.0243739664795835,-0.0093458624182376,-0.0164595401876048,0.0400053346136994,-0.0372899282454728,-0.0459851132418233,0.0088626872578453,-0.0063949058858477,-0.0004574565496059,0.0031864073694077,-0.0233613499131737,0.0071684894786124,-0.0024824174932553,0.0027700848738156,-0.0148682564668392,0.0042034530156269,0.017291497110061,0.0161554402222852,0.0134230203321407,0.0044150182091166,0.0108109161042156,-0.0200809960570492,-0.0179762558494713,-0.0086957069675539,-0.0176258368522242
11,0.0,0.0,0.0023100033372054,-0.007957601673314,0.003663007758737,0.0086795337197228,-0.0142655771588223,0.0186051878310342,-0.0012774112871811,0.0194180858571015,0.0274811198323878,-0.0405156688937212,-0.0029455102297568,0.0040016059800073,0.0093362855100784,-0.0042508034251944,0.0018165309263977,-0.0363676441708748,0.0397941259306124,0.0068918260379212,0.0204506104712908,0.0008385744726211,0.0,-0.0032102756302482,-0.0270286723879192,-0.0313224711290411,0.0233804486440635,-0.0184242673260583,0.0031496089028962,0.0496908466704767,0.0083709439227337
12,0.0069045153465444,0.0098522964430116,0.0004613610231779,0.0105961256314952,-0.0050401023073244,0.0024660924951934,0.0071582267001704,0.0045977092486295,0.0093300083077621,-0.0041293933420111,0.0044258739568553,-0.0046047663867482,0.0,0.0174192844720648,0.0006797326646673,0.0031897953681,0.0179860963697819,-0.007434978487518,-0.001593625835278,-0.0027510333718899,0.0055513642440037,-0.0092632241318727,-0.0143887374520995,0.0191088616980465,0.0045558165358606,0.0135442251077572,0.0125262598191804,0.0385052633831076,0.038555276511564,-0.028091734867015,-0.0057877975073542
13,0.0045766670274118,0.0,0.0009220839749683,-0.0052840281466052,0.0068665868333588,-0.0086580627431144,-0.0129219314169204,0.0,-0.0135998696199275,-0.0365209126208644,0.0299684099288444,0.0,-0.0059171770280883,-0.0182183256651975,0.0123805745695542,-0.0367608959750697,-0.0098522964430115,0.0074349784875179,-0.004796172263493,0.0123204843880406,0.0050200908639982,0.0042211966436245,0.0,-0.0063291350516475,0.0045351551653913,-0.0090090699423659,0.0346619817009182,-0.0059820716775475,-0.0167814769620035,-0.033312276467115,-0.0133097241540224
14,0.0,-0.0098522964430115,-0.006936443996657,0.0026455041884241,-0.0020550298361366,0.0024813908513854,0.0114943794257352,-0.0138570346614262,0.0110639426480498,-0.0129591446425052,0.090536901051667,-0.003081666537408,0.0,0.0047846981233362,-0.0049338516771963,0.0153008449553005,0.0026966308475993,0.0,0.0055933026365113,-0.0081967672041785,-0.0035114156972772,0.003364174745632,0.0115275051710674,-0.0031796529173796,0.0090090699423659,0.0045146803545266,0.0020020026706729,-0.0161293819298836,0.007662872745569,0.033312276467115,-0.0158106060266423
15,0.0113508596686894,0.0,-0.0041850793472044,-0.0066269294876089,-0.0163616969500945,0.0,0.0014275519911853,0.0046403795565023,-0.0076465963065281,-0.0058139698654199,0.1110424723467021,0.0015420203518151,0.0,0.0110760625992066,0.0100660731397416,0.0054083420092612,0.0274474955011107,0.0,0.0079365495957363,0.0068352966058574,0.145209172316828,0.0058602093200944,-0.0086331471447027,0.0095087879690273,-0.0044943895878393,0.0022497197340155,0.009950330853168,-0.0040733253876357,0.0068467365221174,-0.0129034048359078,0.0203753351787569
16,-0.0159275266961013,0.0,-0.0027998151747466,-0.001330672185705,0.013156566001146,-0.0024813908513853,-0.0085960414697979,-0.0046403795565022,-0.0051304088589497,-0.0117303397854896,0.1706407818758253,0.0,-0.011940440371918,-0.0142633162933858,-0.0055797488810686,0.0010781672203454,-0.0310446216819601,0.0,0.0094414548709186,-0.0109590137897195,-0.0047919934870806,0.011618387953865,0.0312970067219147,-0.0255604969795352,-0.0045146803545265,0.0022446698538239,-0.0220229120874372,0.0081301260832503,-0.0222316553615967,0.0185852383033388,0.0019499518690791
17,-0.0022962122603502,0.0098522964430116,-0.0004673989334915,0.0026595760357587,-0.0066720597218852,0.0049566396399281,0.0171188203317805,0.0046403795565023,-0.0051568657469929,0.0044150182091166,0.2721368611163187,0.0,0.0208031276297633,0.0,-0.0038120911732369,-0.0010781672203454,0.0151992197333965,0.0219789067187753,0.0062451412967808,-0.0013783599701212,-0.0328480486811108,-0.0455775084963192,0.0221615718028523,0.0128619136424078,0.0045146803545266,0.0133632278121671,-0.0245914031373222,-0.0020263431452325,0.0015491869868293,-0.0014174346809735,-0.0104439591610832
18,0.0011487652038733,-0.0098522964430115,-0.0070373267205762,-0.0093396275961327,-0.0002308669062546,-0.0049566396399281,-0.0070972618707617,0.0,-0.0090890043571959,0.0116789648641462,0.2474458438371745,-0.0061823999083175,0.0087848295557328,-0.0056022555486696,0.003140424294745,-0.0064935293105481,-0.0188093319574962,0.0,0.0306537410910023,-0.0013802624689583,-0.0461762548889844,0.0505157901369017,-0.0476948738080172,-0.0096308930609613,0.0178576174000064,0.0044150182091166,0.028631812674327,-0.0163602831052069,0.006172859107081,-0.0099787000498961,-0.0286209219787928
19,0.0114156490836767,-0.009950330853168,-0.0004709206585733,0.0026773777707163,-0.0085797627759003,0.0012414650880649,-0.0014255169912209,0.0,-0.0021762794225955,0.0834977125035608,-0.5088106079715821,-0.0046620131058113,-0.0029197101033346,0.0,0.004469281182297,0.006493529310548,-0.0027161628287775,0.0,0.0223889948934786,0.0123543095009351,-0.0400149793498434,0.0049140148024291,0.0085837436913916,0.0032206147000421,0.0088106296821549,-0.0335977849661766,0.0080321716972642,0.0020597329630107,-0.0007695267790285,-0.0071891035724692,-0.0060955149789771
