,BTSGU,IDCC,RTX,BLTE,TXNM,PSIX,SRBK,FNRN,TBLD,ADAMM,PAHC,GILD,ASA,GL,SATS,LINC,ETON,UNFI,EZPW,MIRM,WMT,TVTX,FRAF,SENEA,SENEB,PLTR,WLFC,AHR,AGX,ASTS,VIAV,AMLX,CCLDO,CTBB,VISN,MO,NUTX,CDZIP
10,-0.0210580507842028,-0.0221373852992094,-0.0090214805259551,-0.0080952689358911,0.0,0.0235305871802018,0.0108578418295495,0.0,-0.0120621840861162,0.0036295719280969,-0.004778731037867,-0.0112857835297507,-0.0103448311880235,-0.0248943362173205,-0.0006252097079795,0.0141711977572482,-0.0056980156960336,-0.0362876443127219,-0.018051100632831,0.0015942974793496,-0.0148844070934915,0.0127390567308311,-0.0026392334379663,-0.0020636109244451,-0.00373453534145,-0.0383976020571355,0.0063976833502853,-0.0101449768311748,-0.0299164461023355,-0.0528757020426912,-0.0150757074113835,-0.0485270599598277,0.0,-0.0092167380733185,-0.0898038952804192,-0.0002283444843416,-0.0341219181054268,-0.003447901092614
11,0.0039246881055142,-0.0084423614053951,-0.0029593048069662,0.0102917347792965,0.008864991389861,0.0,-0.0097667794167867,0.0055772044836013,0.0029475853321304,0.0071780480829622,-0.0211808916236312,0.0047435504362204,0.0205838500616829,0.042537847829167,0.0080972766083044,0.0084073501500344,0.0501498018260154,0.0122427411216605,0.0045434146653867,0.0240026751958656,-0.0084602778594072,0.0815716157537853,-0.0151391420940254,0.0073750493430784,0.0,0.0068043594514202,0.0045155672725847,0.0108657159191742,0.0011609696001106,0.0223722762736616,0.0025284439146058,0.0641931620753257,0.0,0.0061538218502034,-0.0295141259957047,0.0002283444843416,0.0016514870697296,-0.0211044737504664
12,0.0205251828919871,0.0494223033924178,0.0065974339388876,0.0019483205724223,0.0085220536362488,0.0,0.001089978996843,0.0,0.0104098582251816,-0.0118778292218923,0.0247670495921271,-0.0027514771035901,0.002261050002088,-0.0025196470796958,0.0525641330721727,0.0436829734141081,0.018843069660936,0.0401137671974971,-0.0454412695621311,-0.0046765062857921,0.0145076345050371,0.0263172835466116,-0.0143396184169668,0.0249759782478314,0.0,0.0192528175212911,0.0686515042852412,0.0064633820336479,0.0113723469833354,0.0175442931386567,0.0125472634967777,0.0356272048203988,-0.0014608120307096,0.0050994634340246,0.1903537116042782,0.0036446312566617,0.0608187583625236,-0.0032869040892344
13,0.0289230785807722,0.0075543944332072,-0.0048208160019278,0.049832428534519,0.0018544500368352,0.0229894955421708,0.0043479689067195,0.0044395686804044,0.0160517317697917,0.0068288373482099,0.0183273457889644,-0.0084546218265479,-0.0165292622867267,-0.0220630424927842,0.0267147701576151,-0.0125449128664521,-0.0107239530807729,0.0158148335744846,-0.0104912412218552,0.0093313184328273,0.0018405797621506,0.0161034688999333,-0.0089810400857794,-0.0363182521253463,0.0,0.0340050506476793,0.0681767777298913,-0.0173290979528223,-0.0029542755198279,0.063178941816323,-0.0590672963335882,0.0148885984000414,-0.0296758546702455,0.0151440786668019,-0.0568222837986305,-0.0089074618065086,0.0543940912298786,0.0283992890790671
14,0.0066662728856569,0.0158902503890517,0.0050170404023535,0.0023121044778953,0.0118408362335737,0.0,-0.007621370497183,-0.0100167731640058,-0.0006373165109901,-0.0025552529493354,-0.0369968039299819,0.0116637263310801,0.0221665057708172,0.0415489231378636,0.0062838654237723,0.0978480971481799,0.0107239530807729,0.0135066116423078,-0.0106025677899839,0.0210614425675892,0.0008354907990692,0.0452848570923864,-0.0048696010466652,-0.0090278469804232,0.0,0.0775006221206578,-0.0001786750962291,0.0194740169524643,0.0464078302539852,0.0121705238484359,-0.0254534919492927,-0.0199011354312524,-0.029031868506672,0.0099701989390695,-0.0699293652464434,-0.002296448603757,-0.0103474937405698,-0.0136932071622102
15,-0.0079830293824255,0.0012337865573398,0.01286956038095,-0.0023121044778952,0.0049575217408615,-0.0183491206061835,0.0032734015904635,0.0,0.0012740183516449,-0.0059881051057639,0.0192658634804718,-0.0012212399226122,0.0016848122538731,0.0520602086055467,-0.0120310294140704,-0.0273535442083041,-0.0080321640063423,-0.0031007501699984,0.0057971582807596,-0.0183561387022264,0.0124491198488887,0.0300774261174518,-0.0197189114285802,0.0391603579310635,0.0069485891518872,-0.1638498006816713,0.0129560845077727,-0.0007144862438398,0.0198857169949517,-0.0666914109642506,0.0094531658626173,-0.0101010862558781,0.1373999555506567,-0.0149925902179568,0.0608153888813907,0.0082434964789684,-0.0999270397134472,0.0136932071622102
16,0.0041634900217507,0.0032196876274088,0.006854209233714,-0.0093024281486371,-0.0117817199510344,0.2044514145533374,0.0021762948186093,0.0,0.0031777893478643,0.0025706799758739,0.0241544318252352,-0.0082835345727067,-0.0056274030525321,0.0495949802202619,-0.1159835373811399,0.0531823127145861,0.0,0.0020683003863301,-0.0038610049255467,-0.0341544058903773,-0.0052925819756649,0.0103169921412217,-0.022295034995507,0.0040167060492907,0.0,0.0074488170679172,0.0476895884530496,-0.0151244667308346,0.0207041422667841,-0.0086580547005086,-0.0135319931209573,-0.0205135815333097,0.0118217053383072,-0.0162441714946711,0.0659362601636832,0.0099842965098928,0.0605279693076457,0.0
17,0.011307032644359,-0.0019874214237389,0.0171693859842362,-0.0070340088316916,0.0063006973811244,-0.0345524398461111,0.0054200532160709,0.0,0.004115810137383,0.0004278547456561,0.0298188052431142,-0.005250980184913,0.0223223818996859,-0.029599153735357,0.0103027215351143,0.0071457351045313,-0.0782521879568158,0.0184242009798826,-0.0009676080914527,0.0310620213595632,0.0057743445762238,-0.0327898624428913,-0.0113367319244868,0.0170576726746485,0.0,-0.0196727696998244,0.054314900741138,0.0194041825205421,0.0182146851722044,0.0257524723835428,0.0175561076429667,-0.0209431542368392,0.1224021248529699,-0.0030754760116118,0.0555699737752912,0.0094381480282536,0.0198935584978349,-0.0202024474181187
18,0.0,0.0090530648900936,0.0054701403957744,-0.0106447076550397,-0.0073548268901724,0.324119480229973,-0.0032483791279609,0.0,0.0031119681292568,0.0034157671242895,-0.0085108472651819,0.0211436641031475,-0.0005521693756862,-0.0043833905509175,-0.0194054754559639,-0.0403606019686767,-0.0029112073785716,0.0220671212795871,-0.0067994136950853,-0.0423071470936426,0.0006617155333332,-0.0465199709099071,0.0051357685277196,-0.0177259617651036,0.0090787597303125,-0.0258758572567271,0.0128157076471004,-0.0028511077856282,-0.0159572655702642,-0.0432967655221995,-0.0121213169386513,-0.0741079673018989,0.0169883427051186,0.007161412907459,-0.0555699737752913,0.0042407176170025,-0.0449339670978657,0.0065092402559084
19,-0.0196513276572925,-0.0012210807370395,-0.0049026312915713,-0.0087179834682663,0.0005270430442835,-0.0085106816089484,-0.0048928098983715,0.0,-0.0006343123066805,0.0080662730985482,0.0314104528617307,0.0236716378396791,-0.0055370403070257,-0.0158475000055357,0.0359242902495633,-0.0074411381463612,0.0343873094147021,-0.007968162080333,0.0048614766780441,0.00080744685025,-0.0011580806243501,0.0063291288437633,-0.0184643581857156,-0.004523007133152,0.0,0.0163701366330915,0.008920905269417,0.0056939650448438,0.0106171443362582,-0.0088889389399735,-0.004073353869696,0.0363676757077234,0.2091047544234855,0.0030534450855137,-0.01923128738489,0.0031132460230734,0.1023448560166327,0.0056611579175565
