,EZPW,CTBB,CCLDO,SENEB,LINC,FTS,FNRN,BLTE,CDZIP
86,0.0168071021524098,0.0036323679852838,-0.0008343602907836,0.0,-0.0126105557186949,0.0056954946250066,0.0121954099218837,-0.0010014870324174,0.0066005923893105
87,-0.0227570261476529,0.0050632344494523,0.0107927581493186,0.0,-0.009349805292091,0.0002980126100082,0.0,-0.0062318297581765,0.0032840685740638
88,-0.0025607981387621,0.0079052118737937,0.011494522144082,0.0630050328848252,0.0177744871704358,0.0004587584654889,-0.0020223743742587,-0.0076923673046429,0.0065359578550536
89,0.0042644150885827,0.0021451505775033,0.0,0.0,0.0240376232091511,0.0002293003346257,-0.0010125632159918,-0.0063194085884952,0.0
90,0.0084746591825099,0.0155921579436267,-0.0096794152449084,0.0,0.0338196541765847,0.0093533352183646,0.0070671402161334,0.0002044437466035,-0.0045708203272429
91,-0.0042283521370874,0.0104930915370593,0.0055893276958219,0.0,-0.0159620153492677,-0.0038677542569866,-0.0010065539028308,0.0018384266791295,0.0003274570354021
92,-0.0033955857023685,-0.0097901580784083,0.0036819840206813,0.0,-0.0097009557903436,-0.0009121307730645,0.0,-0.0010209135480102,0.0042433632918407
93,0.0,0.0111811047059405,0.0002448100021618,0.0,0.007284467563476,-0.0013698492968616,0.0070246935027274,-0.0016356951368091,-0.0066015909871783
94,0.0033955857023685,0.0062347721829069,-0.0204559617623637,0.0,0.0056293392583393,-0.0006855833078975,0.0372956862864717,-0.0084249929298614,0.0066015909871783
95,0.0349744279596433,-0.0017066645853562,0.0487902123535068,-0.0057306496535024,-0.0016051735149952,0.0059265279595088,-0.0019286626121442,0.0045295778923984,0.0
96,-0.0256956050397706,-0.0939588231492404,-0.0039762475051563,0.0,-0.055317452035187,0.0130958608398106,0.0,-0.0059751061962924,-0.0190732601979309
97,-0.0016806309778566,0.0547665733925709,-0.0023931657933407,0.0,0.0151645961565718,0.0046994793484048,0.0,0.0004132326075603,0.0095821807822405
98,-0.001683540597219,0.1309373764437855,-0.0136713049538507,0.0,-0.0058700121344256,0.0104387369119637,0.0,0.0080238964254843,-0.0029640360861026
99,-0.0290618878589001,0.0167421782616213,0.0,0.0,-0.0412075890767939,-0.0149140324136228,0.0019286626121443,-0.0123712603399222,0.004278510304217
100,-0.029931826296912,0.0025510426362504,-0.0127942234029227,0.0,0.0259530303664543,0.0089304743430477,-0.0009637649475885,0.0138046525406332,0.0003282517712777
101,-0.008075342139645,-0.0006371508105183,0.0280616670943547,-0.0199011665932222,0.0034100597229013,-0.0107262514595734,0.0,0.0006137382590862,-0.0098977848787704
102,-0.0200188907386666,0.0288964465871227,-0.0036749881673505,-0.0016764847088029,0.0118444989874381,0.0056010180617398,0.0009637649475887,-0.00430378569507,0.0019874254251173
103,0.0082380466826082,0.0153612777824437,0.0358471422056663,0.0058553457304773,0.0158534466133386,0.0093397098545242,-0.0009637649475885,0.0002054037648283,-0.0013244852105686
104,0.0027309741694992,-0.0085731678428958,0.0076922832447147,0.0107839736959625,0.0269514007300115,0.0068380138270172,0.0009637649475887,0.0024610129591218,0.0
105,-0.0183491210075612,0.0140459485459468,-0.0218457745900422,0.0049383318755852,0.0223116617386174,0.0035109036452574,-0.0019286626121442,-0.0010246796056393,0.0098912577475953
106,0.0336854681205546,0.004839734604485,-0.0417429589185894,0.01951276459678,-0.0079113884835493,-0.0068138783682456,0.0,-0.0051392855977494,-0.0054610227214753
107,-0.0235518340524425,-0.0072682819679514,0.0750174629746019,0.0112090969573217,-0.0055754579414792,-0.0097518990368699,0.0,-0.0043374865174293,0.0005276623806566
108,-0.0055146707139534,0.0174754690485103,0.0,0.0,0.0047808429730475,-0.0071522747136431,0.0134231705358431,0.0049555720298681,0.0121253006837432
109,-0.0074005814730811,-0.0011954023188606,0.0,0.0220481018353105,-0.0087824641019504,0.0022404741595301,0.0,-0.002268288688284,-0.0006516305702537
110,0.0229473115922338,0.0023895069256691,0.0098003662664318,0.0,-0.0137265032203712,0.0073587719433037,-0.0047733319348272,-0.0045519922662285,0.0
111,-0.0266683312835529,0.0029788120546303,0.0,-0.0494913219566648,-0.0163937937561526,0.0026624994333576,0.0,-0.0152547001636977,0.0
112,-0.0084229977998938,0.0011889415006773,-0.0104065822530535,0.0,-0.009966929652473,-0.0031070873463981,0.0,-0.0217122285390994,-0.003264769297533
113,0.0037523459258857,-0.0318750784559297,-0.0518839481070223,0.0,-0.0041822927862862,0.0086312821876784,0.0,0.0081440067494627,0.0013071716065821
114,0.0130233831069896,0.0041626257412813,0.0600373917356747,0.0,0.0041822927862862,0.0037392090013771,-0.0144580416593664,-0.0064239887815777,0.0003264296451178
115,0.0354099952734605,-0.0222368443642387,0.0,0.0,-0.0033444816559672,-0.0024178393530723,0.0,0.0070641807193857,0.0016311680458331
116,0.0017824875007701,-0.0006248777168566,-0.0344201538077257,0.0,-0.0271663312455291,0.0037342805947656,0.0,0.0080730681903858,0.0006516305702537
117,-0.01164358530285,-0.0330397090613504,0.0130661832501872,0.0,0.0008602347955716,0.0043752562237816,-0.0009714583821791,0.0302200927798102,0.0
118,-0.0136057038411291,0.039891240077341,-0.0442076958107202,0.0,-0.0086356652492337,-0.0198418079032744,0.0009714583821792,0.04397862451147,0.0
119,0.0402738830943919,-0.0031085140600048,0.0350248524344533,0.0,0.0086356652492337,-0.0098456416908643,0.0,0.0017666144501806,0.0194051617471595
120,-0.0061592536320768,-0.0354916999469838,-0.0023282452791276,0.0,0.0162050097886371,-0.0186115436818006,0.0,-0.0017666144501807,-0.005982150652811
121,-0.0133275732825814,0.0102696810412314,-0.0308517303825128,0.0,0.0134455683172877,-0.0011463187513725,0.0,0.0576384791108704,-0.0033389370838443
122,0.0071301480149934,0.0702692986108419,-0.0021659107495974,0.0055492252835936,-0.0033444816559672,-0.0059809712482064,0.0,0.0198317525871492,0.001671014267839
123,0.0106007957159766,-0.014992906621771,-0.0041847170278107,0.0,-0.0092554012795751,-0.0048571820931169,-0.0048662439279528,0.0072464360637073,0.0010009658790689
124,-0.0035211269991762,-0.0012091999124558,-0.049596987912817,0.0,0.0175957651712186,0.006240612988791,0.0,-0.0014451200161751,-0.006022179555867
125,-0.0070796687168004,0.0096328394974621,0.0201347993228069,0.0,0.0358928895491776,0.0055145722942555,0.0,0.0086393544345118,0.006022179555867
126,0.015859306233342,-0.019359307543215,-0.0228504076552913,0.0394147747869724,0.0008009795507795,0.0183909326139126,0.0,-0.0062921281590867,0.0006669569369364
127,0.0181901979956567,0.0277124527146481,0.0077030446614403,0.0,0.0430932477608465,0.0096272759850121,0.0,0.0095127483546073,0.0
128,0.0127934003680638,0.0,-0.0299579194528026,0.0,-0.0107942717767961,-0.0026773505656999,0.0,0.0003572148251135,-0.0015344078666402
129,-0.0170944166379507,0.0059244295015441,0.0500763826077081,0.0,0.0,0.0037909048736123,-0.0048899370221283,0.0168220125546958,0.0008674509297036
130,-0.0095280590570657,0.0382432337170035,-0.0133115489451847,0.0,-0.0419531046434217,-0.0022280826649592,0.0,0.0113488379210468,0.0
131,0.0189661089266927,0.0005682862669228,-0.0008377633633818,0.0,-0.0048622028690805,-0.0017862437792613,0.0,0.0399883529888939,0.0006669569369364
132,-0.0137577273856232,-0.001136957429294,0.0041824609219604,0.0,0.0137153519776725,0.0033462714922916,0.0,0.0805686877021948,0.0
133,-0.0113192425730484,-0.0189497800368726,-0.0762933498924627,0.0,0.0079809189460934,-0.0152605240277876,0.0,0.0246249727332677,-0.0026702724230426
134,0.0130493039205178,0.0115275374547039,0.0354015405076546,0.0076378155294323,-0.0128001625594305,-0.0097716703956548,-0.0248152374950407,0.0044944353072884,0.0093148860667444
